6  19  18  266.081  1.97996
6  19  19  272.34  1.7806
6  19  20  402.489  2.1497
6  19  21  445.007  2.04347
6  19  22  445.062  2.41597
6  19  23  530.679  2.3602
6  19  24  343.375  1.98837
6  19  25  245.147  2.37242
6  19  26  225.893  1.94241
6  19  27  273.798  1.96884
6  19  28  444.524  2.59956
6  19  29  376.258  1.90456
6  19  30  390.676  2.15466
6  19  31  371.457  2.31087
6  19  32  365.942  1.00119
6  19  33  363.883  1.21957
6  19  34  306.427  1.33572
6  19  35  300.506  1.10613
6  19  36  406.479  1.47813
6  19  37  425.373  1.34524
6  19  38  449.33  1.35948
6  19  39  387.28  1.42455
6  19  40  403.286  1.23262
6  19  41  349.775  1.43961
6  19  42  375.209  1.27556
6  19  43  345.666  1.39264
6  19  44  407.116  1.26443
6  19  45  441.003  1.22607
6  19  46  414.51  1.27805
6  19  47  449.42  1.34903
6  19  48  359.744  1.15374
6  19  49  314.893  1.33152
6  19  50  270.461  1.34757
6  19  51  327.57  1.58557
6  19  52  466.454  1.23781
6  19  53  495.396  1.66548
6  19  54  443.451  1.44753
6  19  55  446.936  1.40309
6  19  56  315.517  1.1522
6  19  57  274.467  1.22473
6  19  58  284.92  1.36241
6  19  59  258.112  1.544
6  19  60  474.716  1.57733
6  19  61  443.857  1.29659
6  19  62  475.834  1.48377
6  19  63  421.199  1.64298
6  17  0  346.786  1.26235
6  17  1  480.781  1.23262
6  17  2  323.5  1.37134
6  17  3  257.76  1.33846
6  17  4  513.112  1.23348
6  17  5  490.333  1.29726
6  17  6  459.716  1.36272
6  17  7  486.042  1.36732
6  17  8  416.639  1.18609
6  17  9  514.533  1.27695
6  17  10  399.022  1.31123
6  17  11  451.068  1.34492
6  17  12  578.797  1.29743
6  17  13  467.203  1.35632
6  17  14  478.738  1.43376
6  17  15  605.346  1.49345
6  17  16  472.322  1.36541
6  17  17  340.744  1.45904
6  17  18  290.345  1.32621
6  17  19  268.167  1.8826
6  17  20  523.557  1.34389
6  17  21  511.501  1.69631
6  17  22  561.395  1.49922
6  17  23  589.072  1.87483
6  17  24  500.554  1.37448
6  17  25  333.247  1.64336
6  17  26  325.668  1.46097
6  17  27  377.084  1.81165
6  17  28  521.901  1.65995
6  17  29  537.721  1.8641
6  17  30  527.294  1.81025
6  17  31  391.229  2.03496
6  17  32  396.937  0.857583
6  17  33  437.719  0.878788
6  17  34  521.977  0.857431
6  17  35  389.473  0.843759
6  17  36  592.428  0.828438
6  17  37  408.592  0.918636
6  17  38  423.737  0.997489
6  17  39  582.155  1.01691
6  17  40  403.948  0.852618
6  17  41  394.281  0.823227
6  17  42  440.606  0.835622
6  17  43  272.742  0.872933
6  17  44  458.834  1.04615
6  17  45  489.098  0.985189
6  17  46  461.751  0.991785
6  17  47  574.887  0.996651
6  17  48  465.245  0.805778
6  17  49  283.556  0.880201
6  17  50  406.743  0.951657
6  17  51  288.538  0.972824
6  17  52  502.691  0.913878
6  17  53  435.66  1.11066
6  17  54  461.523  1.1517
6  17  55  438.597  1.18746
6  17  56  362.186  0.88272
6  17  57  350.812  0.930778
6  17  58  325.287  1.02246
6  17  59  295.953  1.08002
6  17  60  603.192  1.16048
6  17  61  624.059  1.20534
6  17  62  555.894  1.2887
6  17  63  430.627  1.29397
6  15  0  523.172  1.14305
6  15  1  371.996  1.21313
6  15  2  469.928  1.34722
6  15  3  322.727  1.38996
6  15  4  453.459  1.18239
6  15  5  485.498  1.34898
6  15  6  533.083  1.46148
6  15  10  389.179  1.24567
6  15  11  269.467  1.43365
6  15  12  399.06  1.31484
6  15  13  478.937  1.3116
6  15  14  354.457  1.31664
6  15  15  588.808  1.47768
6  15  16  379.776  0.918784
6  15  17  488.539  1.52654
6  15  18  313.018  15.2431
6  15  19  365.217  1.14068
6  15  20  355.398  0.987781
6  15  21  507.867  1.29993
6  15  22  477.62  1.2572
6  15  23  615.005  1.18679
6  15  24  447.45  0.871369
6  15  32  547.084  0.947162
6  15  33  452.325  0.921225
6  15  34  419.426  1.03548
6  15  35  479.956  0.884654
6  15  36  424.922  0.920171
6  15  40  509.81  0.949076
6  15  41  453.555  1.02621
6  15  42  481.9  1.04191
6  15  43  346.195  1.14963
6  15  44  519.362  1.12009
6  15  45  583.389  0.986115
6  15  46  423.201  1.10868
6  15  47  370.44  1.04874
6  15  48  548.488  0.863754
6  15  49  447.043  0.945981
6  15  50  424.424  0.933342
6  15  51  302.362  0.987508
6  15  52  454.144  0.921098
6  15  53  640.46  1.11729
6  15  54  649.343  1.20716
6  15  55  610.469  1.17098
6  15  56  465.976  0.880355
6  15  57  443.862  0.922444
6  15  58  359.924  0.993774
6  13  0  306.325  1.11818
6  13  1  248.779  1.1403
6  13  2  332.137  1.20156
6  13  3  274.344  1.23041
6  13  4  395.402  1.17006
6  13  5  311.065  1.23668
6  13  6  371.203  1.38119
6  13  7  351.832  1.34472
6  13  8  352.811  1.08917
6  13  9  355.309  1.15919
6  13  10  381.295  1.27796
6  13  11  347.015  1.31909
6  13  12  397.217  1.20333
6  13  13  426.793  1.29822
6  13  14  337.79  1.39142
6  13  15  444.242  1.51635
6  13  16  328.464  0.914758
6  13  17  293.659  0.993119
6  13  18  203.933  1.05309
6  13  19  223.357  1.06913
6  13  20  417.163  0.957295
6  13  21  489.441  1.18473
6  13  22  398.03  1.19624
6  13  23  399.493  1.20609
6  13  24  270.762  0.963242
6  13  25  272.92  0.961438
6  13  26  219.713  1.07542
6  13  27  276.855  1.06193
6  13  28  294.334  1.1945
6  13  29  370.882  1.21785
6  13  30  451.93  1.3183
6  13  31  298.738  1.38218
6  13  32  345.57  1.12854
6  13  33  400.102  0.974278
6  13  34  347.649  1.21023
6  13  35  274.68  1.1302
6  13  36  409.409  1.07782
6  13  37  373.029  1.21669
6  13  38  436.458  1.29825
6  13  39  425.882  1.27244
6  13  40  384.425  1.16453
6  13  41  365.632  1.2557
6  13  42  303.072  1.18897
6  13  43  303.802  1.16092
6  13  44  444.307  1.35906
6  13  45  437.98  1.32241
6  13  46  361.327  1.27132
6  13  47  456.634  1.24566
6  13  48  353.996  1.12445
6  13  49  293.612  1.25098
6  13  50  275.246  0.99095
6  13  51  272.71  1.11362
6  13  52  382.838  0.952594
6  13  53  449.865  1.21491
6  13  54  380.54  1.37349
6  13  55  389.365  1.30597
6  13  56  303.57  0.955657
6  13  57  332.141  1.04513
6  13  58  281.062  1.09811
6  13  59  365.533  1.25488
6  13  60  431.872  1.20252
6  13  61  409.918  1.35852
6  13  62  414.639  1.36743
6  13  63  346.057  1.45474
6  11  0  526.491  1.07979
6  11  1  547.69  1.18549
6  11  2  506.231  1.18692
6  11  3  484.567  1.20147
6  11  4  668.524  1.11627
6  11  5  601.441  1.22391
6  11  6  674.5  1.2535
6  11  7  620.288  1.3376
6  11  8  586.358  1.04661
6  11  9  589.501  1.09364
6  11  10  561.404  1.16311
6  11  11  550.663  1.19307
6  11  12  627.13  1.11137
6  11  13  628.708  1.11643
6  11  14  577.349  1.17153
6  11  15  638.042  1.27146
6  11  16  597.502  0.832616
6  11  17  545.711  0.869038
6  11  18  436.147  0.917794
6  11  19  474.956  0.913939
6  11  20  625.409  0.868266
6  11  21  613.597  1.15974
6  11  22  659.436  1.18508
6  11  23  730.839  1.19831
6  11  24  522.556  0.86413
6  11  25  528.718  0.881077
6  11  26  486.312  0.980588
6  11  27  513.15  0.934857
6  11  28  669.538  1.16149
6  11  29  555.932  1.74307
6  11  30  636.673  1.26718
6  11  31  619.136  1.2642
6  11  32  570.356  0.760297
6  11  33  563.636  0.802765
6  11  34  571.251  0.78667
6  11  35  559.859  0.810128
6  11  36  615.415  0.81693
6  11  37  615.913  0.84469
6  11  38  678.253  0.974895
6  11  41  546.546  0.881172
6  11  42  536.113  0.8391
6  11  43  513.487  0.893625
6  11  44  638.649  1.03386
6  11  45  616.35  0.919362
6  11  46  561.214  1.00486
6  11  47  627.369  0.96865
6  11  48  513.361  0.846312
6  11  49  450.446  0.974279
6  11  50  439.295  1.06249
6  11  51  454.5  1.02891
6  11  52  585.787  0.995082
6  11  53  621.052  1.1977
6  11  54  614.897  1.3256
6  11  55  642.02  1.31132
6  11  56  527.894  0.866903
6  9  0  465.376  1.12734
6  9  1  393.086  1.22188
6  9  2  413.273  1.23515
6  9  3  419.638  1.29127
6  9  4  496.336  1.15126
6  9  5  522.774  1.2397
6  9  6  593.341  1.22514
6  9  9  480.534  1.17233
6  9  10  486.738  1.28897
6  9  11  459.005  1.3034
6  9  12  528.828  1.10379
6  9  13  535.424  1.16272
6  9  14  473.502  1.27175
6  9  15  505.884  1.3272
6  9  16  397.924  0.879466
6  9  17  378.137  0.880108
6  9  18  370.163  0.911208
6  9  19  349.645  0.922435
6  9  20  466.682  0.85183
6  9  21  548.889  0.993517
6  9  22  551.904  0.965831
6  9  23  518.973  1.03982
6  9  24  412.545  0.888568
6  9  32  449.571  0.80998
6  9  33  463.787  0.832551
6  9  34  474.976  0.86665
6  9  35  442.017  0.865357
6  9  36  487.757  0.840013
6  9  37  473.516  0.891484
6  9  38  561.246  0.921525
6  9  39  500.341  0.964751
6  9  40  483.862  0.824348
6  9  41  477.666  0.905395
6  9  42  440.141  0.848845
6  9  43  398.61  0.892003
6  9  44  505.603  0.981088
6  9  45  535.227  0.906501
6  9  46  483.061  0.902721
6  9  47  495.771  0.907421
6  9  48  433.03  0.81898
6  9  49  411.161  0.861462
6  9  50  384.073  0.869276
6  9  51  393.923  0.980218
6  9  52  513.484  0.859816
6  9  53  567.891  1.08619
6  9  54  558.403  1.11651
6  9  55  615.19  1.12141
6  9  56  452.036  0.890763
6  9  57  424.327  0.870254
6  9  58  401.307  0.927989
6  9  59  421.468  0.939884
6  9  60  564.502  1.02209
6  9  61  568.416  1.10144
6  9  62  546.695  1.15926
6  9  63  503.774  1.19699
6  7  0  436.084  24.3151
6  7  1  262.6  1.36118
6  7  2  460.858  18.2294
6  7  3  496.747  3.97816
6  7  4  465.558  1.12245
6  7  5  582.747  1.33153
6  7  6  448.412  1.29456
6  7  7  521.565  1.39789
6  7  8  515.472  1.24883
6  7  9  335.926  1.18605
6  7  10  423.87  1.29217
6  7  11  369.796  1.47037
6  7  12  503.022  1.29508
6  7  13  435.039  1.30948
6  7  14  540.785  1.36178
6  7  15  609.334  1.58035
6  7  16  518.558  46.8316
6  7  17  263.049  0.967671
6  7  18  390.348  1.16103
6  7  19  323.28  1.13998
6  7  20  343.206  1.06307
6  7  21  507.555  1.25896
6  7  22  583.731  1.38149
6  7  23  670.516  1.34624
6  7  24  258.912  1.07578
6  7  25  298.891  1.179
6  7  26  247.082  1.27305
6  7  27  287.487  1.35219
6  7  28  654.115  1.23978
6  7  29  559.26  1.46805
6  7  30  391.971  1.57133
6  7  31  446.204  1.53888
6  7  32  294.268  0.863744
6  7  33  432.837  0.914072
6  7  34  457.61  0.967841
6  7  35  310.094  0.956303
6  7  36  450.144  0.87048
6  7  38  419.248  1.04778
6  7  39  450.955  1.10823
6  7  40  406.637  0.925757
6  7  41  303.491  0.865093
6  7  42  482.519  0.968739
6  7  43  514.409  1.0687
6  7  44  428.15  1.07662
6  7  45  420.623  1.06976
6  7  46  514.902  1.12164
6  7  47  574.224  1.08644
6  7  48  301.132  0.838978
6  7  49  461.703  1.02422
6  7  50  239.564  0.95969
6  7  51  337.292  1.0718
6  7  52  711.168  1.08618
6  7  53  464.223  1.07807
6  7  54  448.989  1.20507
6  7  55  549.771  1.19937
6  7  56  358.551  0.932277
6  7  57  526.165  0.974909
6  7  58  476.809  1.17597
6  5  0  452.865  1.31216
6  5  1  471.349  1.32965
6  5  2  254.564  1.42362
6  5  3  337.339  1.5104
6  5  4  437.678  1.22143
6  5  5  470.444  1.35364
6  5  6  509.403  1.53185
6  5  7  510.335  1.44749
6  5  8  430.24  1.34729
6  5  9  312.89  1.41211
6  5  10  362.519  1.52128
6  5  11  465.24  1.41117
6  5  12  510.888  1.50436
6  5  13  503.946  1.53758
6  5  14  525.24  1.63127
6  5  15  514.35  1.83929
6  5  16  335.442  1.20039
6  5  17  369.029  1.21545
6  5  18  363.434  1.55462
6  5  19  314.921  1.38215
6  5  20  391.851  1.24065
6  5  21  600.769  1.53594
6  5  22  520.393  1.68051
6  5  23  618.577  1.51957
6  5  24  524.339  1.23861
6  5  25  371.694  1.44355
6  5  26  381.188  1.62226
6  5  27  341.72  1.56451
6  5  28  429.055  1.56231
6  5  29  469.357  1.68043
6  5  30  442.324  1.7448
6  5  31  562.256  1.77192
6  5  32  505.351  0.87048
6  5  33  448.09  0.979946
6  5  34  377.03  1.05751
6  5  35  453.332  1.05549
6  5  36  564.449  1.05773
6  5  37  496.078  0.945495
6  5  38  524.389  1.08011
6  5  41  567.98  1.11775
6  5  42  470.568  1.03665
6  5  43  412.305  1.06681
6  5  44  427.729  1.3455
6  5  45  419.316  1.21572
6  5  46  446.361  1.20436
6  5  47  581.616  1.14111
6  5  48  572.19  0.997862
6  5  49  490.124  0.999815
6  5  50  496.547  1.07982
6  5  51  284.795  1.07124
6  5  52  377.322  1.03451
6  5  53  447.316  1.05806
6  5  54  694.839  1.18354
6  5  55  469.979  1.28109
6  5  56  483.289  0.923258
5  23  0  371.073  1.06877
5  23  1  308.655  1.06591
5  23  2  287.441  1.08368
5  23  3  299.177  1.1381
5  23  4  403.375  1.1288
5  23  5  378.042  1.27135
5  23  6  375.651  1.43602
5  23  9  313.904  1.09726
5  23  10  304.737  1.18002
5  23  11  314.373  1.18442
5  23  12  402.826  1.26708
5  23  13  443.844  1.25979
5  23  14  399.386  1.35123
5  23  15  396.784  1.44313
5  23  16  337.748  0.830493
5  23  17  287.582  0.873122
5  23  18  224.973  0.914189
5  23  19  205.136  0.923401
5  23  20  410.49  0.848456
5  23  21  425.38  0.947137
5  23  22  392.087  1.00408
5  23  23  489.145  1.02876
5  23  24  283.578  0.846915
5  23  32  357.654  0.838678
5  23  33  332.061  0.830825
5  23  34  363.092  0.828219
5  23  35  337.057  0.843597
5  23  36  337.899  0.855362
5  23  37  395.85  0.933388
5  23  38  404.172  0.997371
5  23  39  430.902  1.00845
5  23  40  338.716  0.824759
5  23  41  305.942  0.843908
5  23  42  293.327  0.866784
5  23  43  282.131  0.892266
5  23  44  365.451  1.01258
5  23  45  309.875  0.946729
5  23  46  350.715  1.12155
5  23  47  379.53  0.991371
5  23  48  323.695  0.79746
5  23  49  257.936  0.818278
5  23  50  264.533  0.840445
5  23  51  289.765  0.875172
5  23  52  379.135  0.875205
5  23  53  423.496  1.01832
5  23  54  374.354  1.07638
5  23  55  494.993  1.07662
5  23  56  290.584  0.855312
5  23  57  308.049  0.873249
5  23  58  258.09  0.925999
5  23  59  302.461  0.944822
5  23  60  430.389  1.07462
5  23  61  409.676  1.14267
5  23  62  450.814  1.14901
5  23  63  313.244  1.15274
5  21  0  487.315  1.0806
5  21  1  351.74  1.12531
5  21  2  428.538  1.15233
5  21  3  426.085  1.19463
5  21  4  370.63  1.18036
5  21  5  552.478  1.33766
5  21  6  554.996  1.4285
5  21  7  567.264  1.4318
5  21  8  539.535  1.09646
5  21  9  432.299  1.15148
5  21  10  368.799  1.09859
5  21  11  422.575  1.17617
5  21  12  485.345  1.30883
5  21  13  412.648  1.27134
5  21  14  430.829  1.2713
5  21  15  437.77  1.40126
5  21  16  306.554  0.895199
5  21  17  334.628  0.950267
5  21  18  339.785  0.965223
5  21  19  297.383  0.973516
5  21  20  549.322  1.02737
5  21  21  473.288  1.08891
5  21  22  516.544  1.21392
5  21  23  609.699  1.21259
5  21  24  448.736  0.910796
5  21  25  472.516  1.00323
5  21  26  326.617  1.11515
5  21  27  323.876  1.06688
5  21  28  598.165  1.18771
5  21  29  513.389  1.23316
5  21  30  571.255  1.41448
5  21  31  479.26  1.37625
5  21  32  336.206  0.8658
5  21  33  505.909  0.920953
5  21  34  491.488  0.994176
5  21  35  468.41  0.91154
5  21  36  617.372  0.91189
5  21  38  460.129  1.484
5  21  39  267.377  1.45081
5  21  40  480.27  1.29947
5  21  41  588.403  1.4279
5  21  42  522.829  1.34879
5  21  43  541.972  1.24193
5  21  44  568.834  1.52534
5  21  45  426.585  1.42997
5  21  46  570.922  1.45994
5  21  47  509.971  1.32933
5  21  48  452.501  1.28824
5  21  49  505.682  1.22369
5  21  50  484.487  1.38412
5  21  51  220.336  1.37487
5  21  52  575.592  1.44868
5  21  53  573.509  1.38324
5  21  54  681.31  1.26553
5  21  55  492.468  1.47534
5  21  56  340.35  0.947223
5  21  57  407.051  1.42336
5  21  58  328.652  1.01378
5  19  0  271.945  1.17974
5  19  1  276.33  1.14552
5  19  2  275.614  1.23533
5  19  3  254.361  1.25334
5  19  4  345.353  1.15101
5  19  5  314.817  1.3979
5  19  6  369.228  1.52683
5  19  7  354.111  1.58778
5  19  8  303.383  1.13586
5  19  9  271.754  1.14959
5  19  10  259.454  1.25648
5  19  11  229.887  1.30492
5  19  12  380.877  1.37402
5  19  13  350.319  1.48506
5  19  14  338.196  1.62507
5  19  15  362.989  1.59442
5  19  16  314.541  1.13864
5  19  17  264.386  1.19391
5  19  18  253.507  1.12307
5  19  19  243.662  1.29773
5  19  20  365.958  1.13406
5  19  21  395.218  1.31652
5  19  22  369.59  1.37283
5  19  23  453.456  1.49641
5  19  24  260.5  1.1574
5  19  25  252.179  1.25372
5  19  26  236.409  1.13252
5  19  27  207.496  1.22369
5  19  28  380.295  1.43802
5  19  29  318.485  1.47905
5  19  30  377.062  1.51466
5  19  31  310.159  1.66736
5  19  32  452.813  0.869853
5  19  33  258.171  0.830886
5  19  34  235.688  0.798
5  19  35  232.346  0.817497
5  19  36  365.95  0.846323
5  19  37  349.937  0.916175
5  19  38  395.02  1.00815
5  19  39  376.414  0.994745
5  19  40  498.093  0.825827
5  19  41  312.043  0.885561
5  19  42  355.094  0.864308
5  19  43  260.443  0.857215
5  19  44  419.922  1.03573
5  19  45  389.522  1.05265
5  19  46  305.259  1.13287
5  19  47  376.665  0.996241
5  19  48  287.514  0.838908
5  19  49  294.347  0.888558
5  19  50  247.013  0.926645
5  19  51  262.54  0.968039
5  19  52  436.467  0.965586
5  19  53  446.265  1.1978
5  19  54  408.111  1.28296
5  19  55  438.066  1.29267
5  19  56  300.869  0.90496
5  19  57  314.88  0.921353
5  19  58  263.513  0.96284
5  19  59  289.939  0.969572
5  19  60  492.603  1.22704
5  19  61  408.389  1.30169
5  19  62  431.512  1.32155
5  19  63  425.01  1.38854
5  17  0  267.32  1.12571
5  17  1  432.555  1.10386
5  17  2  301.035  1.16542
5  17  3  408.445  1.09182
5  17  4  374.219  1.16876
5  17  5  420.081  1.27375
5  17  6  529.581  1.38556
5  17  10  487.572  1.17842
5  17  11  302.135  1.16936
5  17  12  544.991  1.38395
5  17  13  601.338  1.36304
5  17  14  426.707  1.29089
5  17  15  500.949  1.3609
5  17  16  393.954  0.854937
5  17  17  505.981  0.958857
5  17  18  469.431  0.942742
5  17  19  357.285  0.90336
5  17  20  408.986  0.904826
5  17  21  643.137  1.10854
5  17  22  464.974  1.2343
5  17  23  484.623  1.2104
5  17  24  311.236  0.894057
5  17  32  323.007  0.872245
5  17  33  471.512  0.805653
5  17  34  520.7  0.846132
5  17  35  343.222  0.825672
5  17  36  486.125  0.903417
5  17  40  514.115  0.83516
5  17  41  347.674  0.959216
5  17  42  484.55  0.911517
5  17  43  363.831  0.952916
5  17  44  472.229  0.980532
5  17  45  473.117  0.966801
5  17  46  411.128  1.11426
5  17  47  432.386  0.990579
5  17  48  511.424  0.854258
5  17  49  474.852  0.916206
5  17  50  353.377  0.95557
5  17  51  415.064  1.00295
5  17  52  470.064  0.974061
5  17  53  555.614  1.18244
5  17  54  663.216  1.29966
5  17  55  577.883  1.2455
5  17  56  397.569  0.837774
5  17  57  426.208  0.964532
5  17  58  237.242  1.01364
5  15  0  551.871  1.04572
5  15  1  389.267  1.0179
5  15  2  452.242  1.07904
5  15  3  433.996  1.15499
5  15  4  531.952  1.13834
5  15  5  452.807  1.2045
5  15  6  389.908  1.42971
5  15  7  500.808  1.48033
5  15  8  361.425  0.992239
5  15  9  349.993  1.16621
5  15  10  401.387  1.19587
5  15  11  288.994  1.1769
5  15  12  524.73  1.3185
5  15  13  422.018  1.26221
5  15  14  470.632  1.29571
5  15  15  572.757  1.43812
5  15  16  528.616  0.81676
5  15  17  334.15  0.962262
5  15  18  259.304  0.90001
5  15  19  440.36  0.929552
5  15  20  455.743  0.893817
5  15  21  485.375  1.02688
5  15  22  659.568  1.12709
5  15  23  623.959  1.06829
5  15  24  545.386  0.871406
5  15  25  362.237  0.985742
5  15  26  331.877  1.02818
5  15  27  320.722  1.0201
5  15  28  600.286  1.10563
5  15  29  515.123  1.21839
5  15  30  614.009  1.38605
5  15  31  518.334  1.37957
5  15  32  422.954  1.23556
5  15  33  360.945  1.16613
5  15  34  477.86  1.24013
5  15  35  455.794  1.2916
5  15  36  300.082  1.38274
5  15  37  465.05  1.38978
5  15  38  390.899  1.48771
5  15  39  437.718  1.13729
5  15  40  406.191  1.2786
5  15  41  565.36  1.29271
5  15  42  378.338  1.48738
5  15  43  531.959  1.43445
5  15  44  634.878  1.53981
5  15  45  425.166  1.38551
5  15  46  566.43  1.38782
5  15  47  649.407  1.38838
5  15  48  528.478  1.11795
5  15  49  447.493  1.27591
5  15  50  471.991  1.01211
5  15  51  275.861  1.07998
5  15  52  562.008  1.02856
5  15  53  434.058  1.14647
5  15  54  524.336  1.28326
5  15  55  590.193  1.36103
5  15  56  500.375  0.962657
5  15  57  397.652  1.06937
5  15  58  405.741  1.07578
5  15  59  368.476  1.13215
5  15  60  599.676  1.1894
5  15  61  572.432  1.29017
5  15  62  431.51  1.31335
5  15  63  427.707  1.41448
5  13  0  443.16  1.01378
5  13  1  551.42  1.04809
5  13  2  417.649  1.21537
5  13  3  356.144  1.20314
5  13  4  485.335  1.16138
5  13  5  314.582  1.38017
5  13  6  540.811  1.42506
5  13  7  345.501  1.37514
5  13  8  460.581  1.15156
5  13  9  515.457  1.09625
5  13  10  293.866  1.29821
5  13  11  314.758  1.3359
5  13  12  525.527  1.41767
5  13  13  552.058  1.3228
5  13  14  408.406  1.73691
5  13  15  447.724  1.68387
5  13  16  495.438  1.17612
5  13  17  381.672  1.26777
5  13  18  468.518  1.23665
5  13  19  265.802  1.44348
5  13  20  378.002  1.32008
5  13  21  536.755  1.52923
5  13  22  389.323  1.32508
5  13  23  508.697  1.63746
5  13  24  310.3  1.21366
5  13  25  294.147  1.40588
5  13  26  255.772  1.18496
5  13  27  325.759  1.48101
5  13  28  528.566  1.59921
5  13  29  381.704  1.66392
5  13  30  608.069  1.67954
5  13  31  435.366  1.6666
5  13  32  344.714  0.814668
5  13  33  378.781  0.975264
5  13  34  320.465  0.889742
5  13  35  365.066  0.978136
5  13  36  498.756  0.921252
5  13  37  444.618  0.998306
5  13  38  447.488  0.992833
5  13  39  344.515  1.08798
5  13  40  386.797  0.866762
5  13  41  478.608  0.927221
5  13  42  431.562  0.963388
5  13  43  456.471  0.903977
5  13  44  537.176  1.10317
5  13  45  579.732  0.996463
5  13  46  556.729  1.0319
5  13  47  574.82  1.04692
5  13  48  405.674  0.84783
5  13  49  339.643  0.929104
5  13  50  463.865  0.928118
5  13  51  363.873  1.03142
5  13  52  562.332  0.951517
5  13  53  553.893  1.27531
5  13  54  551.841  1.34569
5  13  55  401.488  1.27269
5  13  56  468.941  0.998652
5  13  57  388.248  0.997279
5  13  58  320.301  1.03535
5  13  59  222.759  1.05961
5  13  60  472.588  1.25509
5  13  61  581.094  1.39277
5  13  62  622.167  1.41521
5  13  63  568.705  1.50495
5  11  0  499.462  1.09175
5  11  1  517.329  1.08618
5  11  2  425.525  1.11376
5  11  3  261.319  1.12591
5  11  4  513.563  1.23972
