116 0.196981 0.0363882 16.2541
117 0.202878 0.0371175 6.04739
118 0.206916 0.02017 22.218
119 0.239775 0.0240404 47.6651
120 0.168474 0.0459271 6.90479
121 0.241342 0.0788225 29.0349
122 0.232407 0.0183689 19.6789
123 0.20698 0.0436364 19.5663
124 0.239887 0.0447457 23.3903
125 0.279748 0.0414136 26.6442
126 0.24076 0.0311793 27.8642
127 0.260275 0.0258279 9.73213
128 0.218291 0.0569386 21.7499
129 0.259782 -0.00267318 32964.7
130 -0.0205425 0.114831 2243.57
131 0.0137487 0.0820433 1719.48
132 0.00254178 0.0780534 1927.2
133 0.0113318 0.0854746 1700.5
134 -0.0218732 0.118035 2372.73
135 -0.0178692 0.135611 408.245
136 0.0814536 0.274651 99981.6
137 -2.22754 4.89039 5.3709e+06
138 0.219741 0.0371189 1443.34
139 0.265455 0.0759286 131.097
140 0.215217 0.0521686 39.0704
141 0.246534 -0.0142057 506.292
142 0.159304 0.0885489 59.435
143 0.209727 0.06666 34.4219
144 0.240061 0.0412222 6.07521
145 0.191832 0.0735286 28.7153
146 0.102441 0.0454343 7.63012
147 0.197212 0.0439993 29.8861
148 0.166518 0.0543382 7.5454
149 0.129336 0.0568896 12.6863
150 0.173296 0.0388157 0.727104
151 0.167849 0.05781 11.5844
152 0.260594 0.0337568 8.30095
153 0.228164 0.0339714 10.3821
154 0.196053 0.00983358 10.2854
155 0.126191 0.0619653 32.9398
156 0.227429 0.0372814 26.5844
157 0.155942 0.0694411 30.555
158 0.211055 0.0321786 29.5455
159 0.208351 0.0444661 102.254
160 0.133491 0.0372278 2140.49
161 0.0216326 0.73551 4.76958e+06
162 0.215577 -0.0407929 8464.03
163 0.206304 -0.0532146 9683.47
164 0.260258 -0.0376039 28831.1
165 0.158215 0.0759503 9140.18
166 1.78776 4.95364 4.74195e+06
167 0.304603 -0.0697647 22228.4
168 0.207208 0.00568285 209.807
169 0.192012 0.0848725 33.4465
170 0.156966 0.0743036 4907.39
171 0.0328677 0.023786 191.797
172 0.186381 0.001515 3618.92
173 0.207977 0.0378154 16.6281
174 0.137259 0.0495654 4.95309
175 0.203589 0.0246139 2.39527
176 0.226422 0.0293132 9.53361
177 0.173897 0.0298732 35.1744
178 0.138519 0.0419421 4.14946
179 0.185792 0.0375929 17.382
180 0.187748 0.100469 74.3728
181 0.209694 0.0564286 29.7716
182 0.232571 0.0452914 4.26018
183 0.227588 0.0289146 21.7419
184 0.184146 0.060655 23.8844
185 0.171651 0.0716871 3.79784
186 0.226955 0.022495 3.01069
187 0 0 0
188 0 0 0
189 0 0 0
190 0 0 0
191 0 0 0
192 0 0 0
193 0 0 0
194 0 0 0
195 0 0 0
196 0 0 0
197 0 0 0
198 0 0 0
199 0 0 0
200 0 0 0
201 0 0 0
202 0 0 0
203 0 0 0
204 0 0 0
205 0.145404 0.0460218 2.18778
206 0.214481 0.0274264 5.08766
207 0.120674 0.0551914 5.1802
208 0.199569 0.0749979 42.3048
209 0.184362 0.0414207 5.51471
210 0.146394 0.0714218 13.6622
211 0.383038 0.0404793 24.8981
212 0.1999 0.0481414 3.22766
213 0.19156 0.0505871 55.8292
214 0.176691 0.0772289 6.12013
215 0.169745 0.0601307 11.6173
216 0.207246 0.0463 5.87832
217 0 0 0
218 0 0 0
219 0 0 0
220 0 0 0
221 0 0 0
222 0 0 0
223 0 0 0
224 0 0 0
225 0 0 0
226 0 0 0
227 0 0 0
228 0 0 0
229 0 0 0
230 0 0 0
231 0 0 0
232 0 0 0
233 0 0 0
234 0 0 0
235 0.157129 0.0478325 9.2529
236 0.161085 0.0444975 10.2847
237 0.172591 0.0462925 14.7964
238 0.17785 0.0267643 8.28291
239 0.149621 0.0474057 14.725
240 0.137112 0.0425047 12.9928
241 0.264639 0.0889382 30.2149
242 0.223682 0.0382829 43.8222
243 0.168126 0.0697668 26.4971
244 0.238547 0.0242339 31.1854
245 0.233189 0.0473243 13.9686
246 0.199958 0.0434057 4.71035
247 0 0 0
248 0 0 0
249 0 0 0
250 0 0 0
251 0 0 0
252 0 0 0
253 0 0 0
254 0 0 0
255 0 0 0
256 0 0 0
257 0 0 0
258 0 0 0
259 0 0 0
260 0 0 0
261 0 0 0
262 0 0 0
263 0 0 0
264 0 0 0
265 0.175562 0.0358579 1.8984
266 0.208843 0.0251675 5.65002
267 0.16692 0.0306868 7.17269
268 0.173761 0.0425193 3.90473
269 0.120108 0.0494264 10.7813
270 0.109026 0.0569214 5.766
271 0.241087 0.0596364 5.28775
272 0.224423 0.0504421 8.17342
273 0.19388 0.0556332 4.66055
274 0.329566 0.0419372 61.196
275 0.259623 0.0379557 17.4367
276 0.233594 0.0583943 17.7471
277 0 0 0
278 0 0 0
279 0 0 0
280 0 0 0
281 0 0 0
282 0 0 0
283 0 0 0
284 0 0 0
285 0 0 0
286 0 0 0
287 0 0 0
288 0 0 0
289 0 0 0
290 0 0 0
291 0 0 0
292 0 0 0
293 0 0 0
294 0 0 0
295 0.166285 0.0316303 1.9252
296 0.169278 0.0416493 6.25549
297 0.138157 0.065015 43.7875
298 0.136869 0.0372454 11.6841
299 0.209957 0.0284529 7.41262
300 0.170518 0.0389261 13.9804
301 0.213604 0.0834189 16.0571
302 0.262345 0.0299029 29.9499
303 0.257892 0.0429689 15.9524
304 0.274851 0.0316197 32.6839
305 0.267075 0.03145 6.22989
306 0.276965 0.0468346 11.6543
307 0 0 0
308 0 0 0
309 0 0 0
310 0 0 0
311 0 0 0
312 0 0 0
313 0 0 0
314 0 0 0
315 0 0 0
316 0 0 0
317 0 0 0
318 0 0 0
319 0 0 0
320 0 0 0
321 0 0 0
322 0 0 0
323 0 0 0
324 0 0 0
325 0.133887 0.0456225 9.07446
326 0.190903 0.0720664 33.4783
327 0.150532 0.0427136 7.71837
328 0.144184 0.0513961 8.2766
329 0.124929 0.0327518 7.54064
330 0.12039 0.0716846 9.76322
331 0.196819 0.0726486 22.708
332 0.267446 0.0404107 14.5895
333 0.296278 0.0383947 43.4022
334 0.30065 0.0625375 20.4525
335 0.269688 0.0500689 3.74301
336 0.22559 0.0516243 8.14769
337 0 0 0
338 0 0 0
339 0 0 0
340 0 0 0
341 0 0 0
342 0 0 0
343 0 0 0
344 0 0 0
345 0 0 0
346 0 0 0
347 0 0 0
348 0 0 0
349 0 0 0
350 0 0 0
351 0 0 0
352 0 0 0
353 0 0 0
354 0 0 0
355 0.16554 0.0386139 1.71084
356 0.133223 0.0383932 7.81167
357 0.161592 0.0388847 12.6676
358 0.185883 0.0245314 21.1372
359 0.15299 0.0415304 3.26324
360 0.136888 0.0576907 7.86925
361 0.24032 0.0610243 10.5787
362 0.327886 0.0527889 15.0485
363 0.237383 0.037896 4.25235
364 0.24819 0.0141093 43.4609
365 0.25352 0.0306161 24.5672
366 0.248793 0.0513296 5.42886
367 0 0 0
368 0 0 0
369 0 0 0
370 0 0 0
371 0 0 0
372 0 0 0
373 0 0 0
374 0 0 0
375 0 0 0
376 0 0 0
377 0 0 0
378 0 0 0
379 0 0 0
380 0 0 0
381 0 0 0
382 0 0 0
383 0 0 0
384 0 0 0
385 0.230249 0.0261218 6.52872
386 0.185236 0.0358593 9.1121
387 0.185608 0.0337175 12.9169
388 0.166221 0.0468729 20.0328
389 0.128092 0.0517589 11.0515
390 0.214847 0.0290093 4.54563
391 0.265026 0.0440618 4.1876
392 0.245103 0.0466807 5.50831
393 0.23441 0.0489157 12.2242
394 0.256871 0.0493339 32.1277
395 0.280559 0.0442232 19.3247
396 0.223303 0.04 6.93694
397 0 0 0
398 0 0 0
399 0 0 0
400 0 0 0
401 0 0 0
402 0 0 0
403 0 0 0
404 0 0 0
405 0 0 0
406 0 0 0
407 0 0 0
408 0 0 0
409 0 0 0
410 0 0 0
411 0 0 0
412 0 0 0
413 0 0 0
414 0 0 0
415 0.108635 0.0477146 4.78451
416 0.123443 0.0429718 13.1688
417 0.187571 0.0318893 13.4427
418 0.177142 0.0390543 9.79826
419 0.15146 0.0492554 9.39177
420 0.134657 0.0539932 8.32813
421 0.220331 0.0384629 2.66918
422 0.232423 0.0361654 9.35044
423 0.233602 0.03747 18.1267
424 0.259412 0.0426079 21.0842
425 0.249336 0.09559 4.04217
426 0.419327 0.00850892 23.3962
427 0 0 0
428 0 0 0
429 0 0 0
430 0 0 0
431 0 0 0
432 0 0 0
433 0 0 0
434 0 0 0
435 0 0 0
436 0 0 0
437 0 0 0
438 0 0 0
439 0 0 0
440 0 0 0
441 0 0 0
442 0 0 0
443 0 0 0
444 0 0 0
445 0.162622 0.0260304 1.86725
446 0.0836812 0.0417942 7.40433
447 0.163587 0.0394754 14.7015
448 0.147324 0.0451754 11.4535
449 0.141101 0.0383039 5.45323
450 0.10872 0.0389443 1.09725
451 0.267262 0.0549543 9.33808
452 0.230159 0.0239911 12.0921
453 0.259911 0.0384618 31.2504
454 0.237191 0.046445 36.4554
455 0.271782 0.0377196 12.1655
456 0.259077 0.0423071 27.9159
457 0 0 0
458 0 0 0
459 0 0 0
460 0 0 0
461 0 0 0
462 0 0 0
463 0 0 0
464 0 0 0
465 0 0 0
466 0 0 0
467 0 0 0
468 0 0 0
469 0 0 0
470 0 0 0
471 0 0 0
472 0 0 0
473 0 0 0
474 0 0 0
475 0.109835 0.0464746 4.39551
476 0.159508 0.0469143 42.8118
477 0.148257 0.0308932 2.30978
478 0.102693 0.0415596 8.68946
479 0.192056 0.0443675 7.40965
480 0.124747 0.0428364 3.3179
481 0.237247 0.0491439 24.1262
482 0.247177 0.0372589 24.0772
483 0.344948 0.0112868 47.9955
484 0.264609 0.0452157 28.7734
485 0.263415 0.0506343 304.635
486 0.276022 0.0830193 62178.9
487 0 0 0
488 0 0 0
489 0 0 0
490 0 0 0
491 0 0 0
492 0 0 0
493 0 0 0
494 0 0 0
495 0 0 0
496 0 0 0
497 0 0 0
498 0 0 0
499 0 0 0
500 0 0 0
501 0 0 0
502 0 0 0
503 0 0 0
504 0 0 0
505 0.122141 0.0438211 4.98259
506 0.138935 0.0308479 9.03498
507 0.258113 0.0165732 13.4152
508 0.161051 0.0359404 16.864
509 0.17385 0.0463189 9.06929
510 0.123757 0.0368818 1.07117
511 0.214193 0.09845 27.7218
512 0.30119 0.127989 9.11977
513 0.279805 0.0499129 26.8592
514 0.271202 0.0633129 7.13221
515 0.271909 0.0445464 21.5139
516 0.27279 0.058394 437.056
517 0 0 0
518 0 0 0
519 0 0 0
520 0 0 0
521 0 0 0
522 0 0 0
523 0 0 0
524 0 0 0
525 0 0 0
526 0 0 0
527 0 0 0
528 0 0 0
529 0 0 0
530 0 0 0
531 0 0 0
532 0 0 0
533 0 0 0
534 0 0 0
535 0.116699 0.0436879 2.25374
536 0.177099 0.0264639 2.54292
537 0.147297 0.0357618 9.57524
538 0.135003 0.0496236 2.77364
539 0.168642 0.0315432 4.93214
540 0.111134 0.0474764 5.59172
541 0.221217 0.0694004 91.6065
542 0.312871 -0.0482521 4044.13
543 0.256542 0.0871907 69.9389
544 0.228406 0.0819464 27.7305
545 0.247713 0.06146 58.1551
546 0.268262 0.090555 17.5911
547 0 0 0
548 0 0 0
549 0 0 0
550 0 0 0
551 0 0 0
552 0 0 0
553 0 0 0
554 0 0 0
555 0 0 0
556 0 0 0
557 0 0 0
558 0 0 0
559 0 0 0
560 0 0 0
561 0 0 0
562 0 0 0
563 0 0 0
564 0 0 0
565 0.159292 0.0415732 6.7399
566 0.128629 0.0451614 3.91638
567 0.16095 0.02437 3.75143
568 0.16337 0.0271582 2.31464
569 0.161959 0.0189561 4.51326
570 0.109587 0.05031 8.17302
571 0.237715 -0.0700739 5877.26
572 -0.0187959 0.137597 157.746
573 0.19401 0.0289518 7894.49
574 0.224756 0.0337468 64.529
575 0.265344 0.0295539 26.3342
576 0.264918 0.0322068 8.70483
577 0 0 0
578 0 0 0
579 0 0 0
580 0 0 0
581 0 0 0
582 0 0 0
583 0 0 0
584 0 0 0
585 0 0 0
586 0 0 0
587 0 0 0
588 0 0 0
589 0 0 0
590 0 0 0
591 0 0 0
592 0 0 0
593 0 0 0
594 0 0 0
595 0.136513 0.0457489 2.05568
596 0.176496 0.0302604 13.0534
597 0.110043 0.0386393 11.5493
598 0.125841 0.0630093 18.0992
599 0.112623 0.0572439 26.7935
600 0.164724 0.0483725 4.15695
601 0.197275 0.149805 89.4083
602 0.210412 -0.0428964 7195.89
603 0.252985 0.0310711 330.165
604 0.278245 0.0558393 4.60028
605 0.176129 0.0525432 5.81551
606 0.128968 0.0581864 3.82351
607 0 0 0
608 0 0 0
609 0 0 0
610 0 0 0
611 0 0 0
612 0 0 0
613 0 0 0
614 0 0 0
615 0 0 0
616 0 0 0
617 0 0 0
618 0 0 0
619 0 0 0
620 0 0 0
621 0 0 0
622 0 0 0
623 0 0 0
624 0 0 0
625 0.113668 0.0315229 1.24754
626 0.145682 0.0537925 19.7765
627 0.129352 0.0409396 23.2797
628 0.138925 0.0413679 5.62359
629 0.0954829 0.0336604 5.67225
630 0.180948 0.0724303 6.16123
631 0.175437 0.0558239 8.18505
632 0.216127 0.0595468 15.4467
633 0.208078 0.0332275 29.747
634 0.135881 0.0654086 13.0158
635 0.25005 0.0409539 53.5454
636 0.223967 0.0298789 2.12213
637 0 0 0
638 0 0 0
639 0 0 0
640 0 0 0
641 0 0 0
642 0 0 0
643 0 0 0
644 0 0 0
645 0 0 0
646 0 0 0
647 0 0 0
648 0 0 0
649 0 0 0
650 0 0 0
651 0 0 0
652 0 0 0
653 0 0 0
654 0 0 0
655 0.13404 0.0420961 2.23928
656 0.153595 0.0235425 1.29958
657 0.212062 0.0115796 13.2835
658 0.164123 0.040755 12.6681
659 0.182968 0.0623625 35.016
660 0.130674 0.0546032 27.2036
661 0.281347 0.0501625 16.5377
662 0.263225 0.0257932 26.4927
663 0.230106 0.0942204 43.1831
664 0.264052 0.02864 53.2832
665 0.221407 0.0337279 22.0924
666 0.204392 0.0402104 4.44746
667 0 0 0
668 0 0 0
669 0 0 0
670 0 0 0
671 0 0 0
672 0 0 0
673 0 0 0
674 0 0 0
675 0 0 0
676 0 0 0
677 0 0 0
678 0 0 0
679 0 0 0
680 0 0 0
681 0 0 0
682 0 0 0
683 0 0 0
684 0 0 0
685 0.135803 0.0666418 20.4715
686 0.143434 0.0349736 3.65549
687 0.0940041 0.0402196 10.3314
688 0.104843 0.0394029 8.2517
689 0.14582 0.0249522 9.56664
690 0.103718 0.0485679 5.58456
691 0.236801 0.0628343 9.51469
692 0.279001 0.0651825 17.486
693 0.229642 0.0305043 40.3917
694 0.24143 0.0322661 12.5502
695 0.273041 0.0194968 21.1894
696 0.234663 0.0461654 7.9373
697 0 0 0
698 0 0 0
699 0 0 0
700 0 0 0
701 0 0 0
702 0 0 0
703 0 0 0
704 0 0 0
705 0 0 0
706 0 0 0
707 0 0 0
708 0 0 0
709 0 0 0
710 0 0 0
711 0 0 0
712 0 0 0
713 0 0 0
714 0 0 0
715 0.0982345 0.0459214 4.28618
716 0.105766 0.0473421 4.67601
717 0.122316 0.0330432 3.21522
718 0.121621 0.0488803 14.1371
719 0.114927 0.0376886 17.9288
720 0.14492 0.0278775 5.98097
721 0.22079 0.0555575 9.54926
722 0.256394 0.0228529 20.7393
723 0.236604 0.0519636 18.0571
724 0.245316 0.0291046 12.0963
725 0.237091 0.0763632 50.0148
726 0.231109 0.045455 12.6333
727 0.265932 0.0481232 33.4953
728 0.278001 0.0708461 36.2674
729 0.280427 0.0745186 49.0662
730 0.308885 0.0259478 24.929
731 0.290701 0.0726689 536.516
732 0.00770953 0.0529134 208.914
733 0.31606 0.040445 162.238
734 0.315385 0.0441814 133.388
735 0.329119 0.0381082 21.9603
736 0.287951 0.0398207 243.351
737 0.232493 0.0976268 8.59503
738 0.27064 0.0333139 40.6565
739 0.298826 0.0532171 56.7192
740 0.295238 0.0478993 62.4134
741 0.286924 0.0369889 29.1347
742 0.285641 0.0654421 18.0731
743 0.285454 0.0654425 78.4658
744 0.151921 0.0442514 1.41987
745 0.293257 0.0371986 9.63381
746 0.225228 0.0320693 3.00811
747 0.162919 0.0253561 0.544871
748 0.201808 0.0337771 16.0929
749 0.282458 0.0234036 28.7397
750 0.235189 0.0557229 8.16439
751 0.233338 0.0745603 24.5593
752 0.246049 0.0890014 63.7499
753 0.21993 0.0318047 14.4774
754 0.242747 0.0810632 140.504
755 0.231876 0.0243996 16.4639
756 0.232226 0.04013 7.69107
757 0.271277 0.0903129 43.4711
758 0.294906 0.0283007 22.3781
759 0.325223 0.0403989 20.5886
760 0.288412 0.0915732 107.341
761 0.336704 -0.0394629 16199.9
762 0.25836 0.00728784 20338.6
763 0.254779 0.115058 248.412
764 0.302025 0.0709154 118.315
765 0.278689 0.0483111 26.2097
766 0.293677 0.0355564 14.4072
767 0.253333 0.0688814 14.9608
768 0.294823 0.0370589 13.1949
769 0.311133 0.0243643 45.6269
770 0.303686 0.0455971 25.3986
771 0.340221 0.0187107 83.9149
772 0.324541 0.0255225 24.9796
773 0.335892 0.0444189 82.3814
774 0.318438 0.0176632 9.92026
775 0.377877 -0.0186618 650.261
776 0.281347 0.115224 72.3522
777 0.300096 0.0475868 20.9439
778 0.304255 0.0426482 22.3986
779 0.26335 0.0669586 45.709
780 0.285696 0.0375086 13.4404
781 0.237205 0.0706729 4.29353
782 0.305107 0.0325136 62.2336
783 0.210928 0.03824 13.8266
784 0.265335 0.0664536 24.5574
785 0.235985 0.0415961 37.2692
786 0.199075 0.0336268 3.09225
787 0.226552 0.0543057 1.28786
788 0.307607 0.0250961 34.4455
789 0.246144 0.0675782 70.8894
790 0.27811 0.0359154 27.5225
791 0.270799 0.0453393 33.9767
792 0.279725 0.0464436 46.678
793 0.269281 0.0201982 17.7421
794 0.265322 0.0420157 59.3817
795 0.234659 0.0323768 36.7214
796 0.272857 0.0398286 10.2107
797 0.279549 0.0341975 8.78529
798 0.248644 0.0252022 14.2245
799 0.258263 0.04894 4.4767
800 0.319 0.0545257 45.1869
801 0.286731 0.0345779 13.0799
802 0.267381 0.0612754 22.2705
803 0.235911 0.0459482 11.0668
804 0.253284 0.0549911 23.0112
805 0.253826 0.0435339 34.2493
806 0.257172 0.0680104 12.358
807 0.245569 0.0605057 7.04484
808 0.25 0.0249828 35.8086
809 0.286856 0.0483957 23.6464
810 0.223487 0.0467911 4.97199
811 0.233466 0.0609361 12.9975
812 0.253483 0.0558029 25.0731
813 0.26705 0.0511025 37.4302
814 0.275755 0.0401604 34.188
815 0.267532 0.0185393 20.088
816 0.270913 0.0598007 5.06183
817 0.245695 0.0901954 16.9641
818 0.240791 0.0338797 4.04856
819 0.265142 0.0672464 54.3746
820 0.270715 0.0464911 27.366
821 0.271112 0.0194211 16.3477
822 0.262245 0.0419764 18.1691
823 0.219099 0.0483121 29.6168
824 0.259187 0.0772661 42.754
825 0.278178 0.0390046 13.9738
826 0.266829 0.0700146 78.9965
827 0.259979 0.0574818 51.2765
828 0.242608 0.0390836 6.43678
829 0.249576 0.0481989 20.5344
830 0.280817 0.0204296 32.8152
831 0.255611 0.0330225 49.0278
832 0.285877 0.0596682 67.7752
833 0.241087 0.0679282 11.6216
834 0.277914 0.0393397 40.6443
835 0.264896 0.0426464 22.5313
836 0.283851 0.04122 42.1334
837 0.250787 0.0102604 21.1188
838 0.292696 0.0496793 20.6026
839 0.212509 0.0213607 33.3116
840 0.277346 0.0444925 11.4814
841 0.241113 0.0670161 31.9834
842 0.262156 0.0237243 10.1411
843 0.269286 0.0335936 15.9828
844 0.270914 0.0364547 22.6249
845 0.28333 0.0291554 65.3081
846 0.242589 0.0334836 15.2292
847 0.26051 0.0247604 1.60651
848 0.438578 0.0083643 35.9605
849 0.363966 0.0240711 67.9259
850 0.266668 0.0487454 44.8589
851 0.248107 0.0321029 4.12697
852 0.242957 0.0383971 18.7401
853 0.307682 0.00887642 43.1654
854 0.20194 0.0403175 21.5658
855 0.241956 0.0467393 11.5314
856 0.272857 0.0346068 24.0913
857 0.276555 0.0359004 31.5967
858 0.152028 0.0502693 5.73016
859 0.205923 0.0313332 3.17965
860 0.236994 0.0463507 13.2123
861 0.217855 0.0410072 31.3156
862 0.225605 0.0406347 62.3785
863 0.152066 0.0588986 5.68013
864 0.238637 0.0283479 17.8427
865 0.193433 0.0611353 20.7309
866 0.230431 0.0842797 136.275
867 0.245179 0.0699447 78.6996
868 0.226745 0.0500443 85.2037
869 0.276245 0.100524 75.4212
870 0.235803 0.0832668 49.481
871 0.196016 0.0825693 33.9934
872 0.194873 0.0926371 5.11691
873 0.251703 0.0373868 20.9173
874 0.235089 0.0416254 4.95354
875 0.241375 0.0525175 19.8827
876 0.213658 0.0467246 7.99084
877 0.232556 0.0655661 36.7339
878 0.216965 0.0520807 37.2824
879 0.242688 0.0304807 38.375
880 0.31021 0.186818 341.622
881 0.236583 0.0540922 50.189
882 0.243513 0.0545382 16.783
883 0.260757 0.0561914 21.4404
884 0.192948 0.0414786 9.79871
885 0.220545 0.0536314 22.0485
886 0.217876 0.0643018 13.3279
887 0.227696 0.0393361 14.7935
888 0.224724 0.0343525 32.2983
889 0.222344 0.0661172 15.0847
890 0.226667 0.0531289 21.6858
891 0.282181 0.0482322 46.112
892 0.227013 0.0984843 38.8806
893 0.211495 0.0327018 9.29488
894 0.193264 0.0492104 21.2179
895 0.26902 0.0964653 39.9322
896 0.237953 0.0459057 9.91555
897 0.232673 0.00357857 39.2431
898 0.225083 0.0465154 29.9104
899 0.228529 0.0712818 43.0381
900 0 0 0
901 0 0 0
902 0 0 0
903 0 0 0
904 0 0 0
905 0 0 0
906 0 0 0
907 0 0 0
908 0 0 0
909 0 0 0
910 0 0 0
911 0 0 0
912 0 0 0
913 0 0 0
914 0 0 0
915 0 0 0
916 0 0 0
917 0 0 0
918 0 0 0
919 0 0 0
920 0 0 0
921 0 0 0
922 0 0 0
923 0 0 0
924 0 0 0
925 0 0 0
926 0 0 0
927 0 0 0
928 0 0 0
929 0 0 0
930 0 0 0
931 0 0 0
932 0 0 0
933 0 0 0
934 0 0 0
935 0 0 0
936 0 0 0
937 0 0 0
938 0 0 0
939 0 0 0
940 0 0 0
941 0 0 0
942 0 0 0
943 0 0 0
944 0 0 0
945 0 0 0
946 0 0 0
947 0 0 0
948 0 0 0
949 0 0 0
950 0 0 0
951 0 0 0
952 0 0 0
953 0 0 0
954 0 0 0
955 0 0 0
956 0 0 0
957 0 0 0
958 0 0 0
959 0 0 0
960 0 0 0
961 0 0 0
962 0 0 0
963 0 0 0
964 0 0 0
965 0 0 0
966 0 0 0
967 0 0 0
968 0 0 0
969 0 0 0
970 0 0 0
971 0 0 0
972 0 0 0
973 0 0 0
974 0 0 0
975 0 0 0
976 0 0 0
977 0 0 0
978 0 0 0
979 0 0 0
980 0 0 0
981 0 0 0
982 0 0 0
983 0 0 0
984 0 0 0
985 0 0 0
986 0 0 0
987 0 0 0
988 0 0 0
989 0 0 0
990 0 0 0
991 0 0 0
992 0 0 0
993 0 0 0
994 0 0 0
995 0 0 0
996 0 0 0
997 0 0 0
998 0 0 0
999 0 0 0
1000 0 0 0
1001 0.131592 -0.00556823 0.53185
1002 0.161299 -0.000918923 2.75903
1003 0.243644 -0.00685715 6.9341
1004 0.306161 0.0110429 28.7028
1005 0.201912 -0.00219535 2.61101
1006 0.254034 0.00186395 8.82617
1007 0.213705 -0.00474929 1.35614
1008 0.19925 -0.000291068 66.8311
1009 0.18696 -0.00382072 307.53
1010 0.182658 -0.0059925 146.271
1011 0.172277 0.000293558 54.3486
1012 0.222505 0.00253036 16.4239
1013 0.194782 0.00439464 7.28736
1014 0.183042 0.00176929 5.69588
1015 0.161256 -0.00238893 8.21104
1016 0.146139 -0.00361713 4.84622
1017 0.15889 -0.00393928 5.66495
